SOURCE,Code,Naam,SAMENGESTELDE NAAM,GEFACTUREERD: indien aankoopfactuur,Aantal gewonnen deals,Aantal verloren deals,Aantal open deals ,STATUS PROJECTS OR DEALS,Klantstatus EXACT,COMMENT HANNE,STATUS JUIST,COMMENT PIETER,Plaats,Land,Klant,Leverancier,Contactpersoon,Btw-systeem overheid,Concurrent,Moederonderneming,Opmerkingen,Sector,Subsector,Uitsluiten van mailing,Verdeler,Website,Verdeler (Ja/Nee),Classificatie 1: Doelgroep,Classificatie 2: Product,Classificatie 3: Klantstatus SB,Classificatie 4: PRIO,Adres,Bedrijfsgrootte,BIM Vacatures jobdigger,BIM linkedin salesnav,BIM vacatures bizzy,klasse678,bizzy andere,website domain,activiiteiten (bizzy),sector (linkedin)
Exact,763,SPIE - CGI,763 - SPIE - CGI,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Anderlecht,België, , ,Pierre Van den Eynde, , ,,Rechtsvorm: Vennootschap of vereniging zonder rechtspersoonlijkheid (Unincorporated company or association),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.spie.be/nl, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Rue des Deux Gares 150-152,,,,,,,spie,,
Exact,767,SANITECHNIEK,767 - SANITECHNIEK,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Sint-Katelijne-Waver,België, , ,Thomas Diepvens, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,, ,Installateur,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Drevendaal 30,20 - 49 medewerkers,,,,,SANITECHNIEK,,Bouw - Loodgieterij,
Exact,768,STUDIO ENSEMBLE MULTIPROFESSIONELE ARCHITECTENVENN,768 - STUDIO ENSEMBLE MULTIPROFESSIONELE ARCHITECTENVENN,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Forest,België, , ,Lennert Hermans, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.studio-ensemble.be, ,Architecten,Techniekenstudies,,,Av Maréchal Joffre 66,,,,,,,studio-ensemble,,
Exact,771,TRACTEBEL ENGINEERING,771 - TRACTEBEL ENGINEERING,,0,0,2,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Bruxelles,België, , ,Julien Evrard, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Boulevard Simon Bolivar 34-36,,,,,,TRACTEBEL ENGINEERING,,Engineering,
Exact,789,VUYLSTEKE - EIFFAGE,789 - VUYLSTEKE - EIFFAGE,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Meulebeke,België, , ,Krist Kindt, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.vuylsteke-eiffage.be/nl, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Pittemstraat 56,,,,,,VUYLSTEKE - EIFFAGE,vuylsteke-eiffage,Bouw,
Exact,790,V.M.A.,790 - V.M.A.,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Sint-Martens-Latem,België, , ,Nicolas Nicolaus, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.vma.be/nl, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Kortrijksesteenweg 14,,,,,,V.M.A.,vma,Bouw - Elektrische installatiewerkzaamheden,
Exact,798,IT-archITecten,798 - IT-archITecten,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Mechelen,België, , ,Tom Platteeuw, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Berthoudersplein 51,,,,,,,,,
Exact,799,Tomorrowland,799 - Tomorrowland,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Jurgen Nuytemans, , ,,Rechtsvorm: BTW-eenheid (VAT Entity),,, ,,, ,Evenement,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Leuvenstraat 3,,,,,,,,,
Exact,829,CAD SERVICEBURO,829 - CAD SERVICEBURO,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Kinrooi,België, , ,Jos Stals, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,, ,,www.cadserviceburo.be/, ,Reseller software,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Rondstraat (Mol) 37,,,,,,,cadserviceburo,,
Exact,837,HOOYBERGHS HVAC,837 - HOOYBERGHS HVAC,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Turnhout,België, , ,Gerry Hannes, , ,Vinci,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.hooyberghs.be/, ,Installateur,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Bleukenlaan 9,,,,,,HOOYBERGHS,hooyberghs,Bouw - Woningbouw,
Exact,838,Regie der Gebouwen,838 - Regie der Gebouwen,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Saint-Gilles,België, , ,Nico Smets, , ,,Rechtsvorm: Openbare instelling (Public institution),O - Openbaar bestuur en defensie; verplichte sociale verzekeringen,84 - Openbaar bestuur en defensie; verplichte sociale verzekeringen, ,,www.regiedergebouwen.be/nl, ,Overheden,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Avenue de la Toison d'Or 87,,,,,,,regiedergebouwen,,
Exact,843,CUYPERS & Q INTERPROFESSIONELE ARCHITECTENVENNOOTS,843 - CUYPERS & Q INTERPROFESSIONELE ARCHITECTENVENNOOTS,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Sofie Borré, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.cuypers-q.be/, ,Architecten,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Bogaardestraat 10,,,,,,,cuypers-q,,
Exact,844,ENGEL BARENDREGT,844 - ENGEL BARENDREGT,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,HJ Rhoon,Nederland, , ,Engel Barendregt, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.engelbarendregt.nl/, ,Freelancers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Kleidijk 88,,,,,,,engelbarendregt,,
Exact,872,provoost.engineering,872 - provoost.engineering,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Gent,België, , ,Alexander Willems, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.provoost.engineering/, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Alfons Braeckmanlaan 233,,,,,,,provoost,,
Exact,891,VANDENBRIELE,891 - VANDENBRIELE,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Hasselt,België, , ,Sophie Hayen, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.democogroup.com/nl/vandenbriele, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Diepenbekerweg 11,,,,,,,democogroup,,
Exact,907,HERBOSCH - KIERE,907 - HERBOSCH - KIERE,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Beveren,België, , ,Sam Vervoort, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,42 - Weg- en waterbouw, ,,www.herbosch-kiere.be, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Sint-Jansweg(KAL) 7,,,,,,,herbosch-kiere,,
Exact,909,LUMO architecten,909 - LUMO architecten,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Timothy Graff, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.lumo-architecten.be/, ,Architecten,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Borsbeeksebrug 6,,,,,,,lumo-architecten,,
Exact,924,Viva Architecture,924 - Viva Architecture,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Sylvie Bruyninckx, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.viva-architecture.com, ,Architecten,Techniekenstudies,6_Suspect OVZ,1_Korte termijn (0-6m),Ernest Van Dijckkaai 22-23,,,,,,,viva-architecture,,
Exact,936,BAUT Architecten en Ingenieurs,936 - BAUT Architecten en Ingenieurs,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Wijnegem,België, ,V,Marijke Peeters, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.bautarchitecten.be/, ,Architecten,Techniekenstudies,6_Suspect OVZ,2_middenlange termijn (6-12m),Stokerijstraat 35,,,,,,,bautarchitecten,,
Exact,944,Tekenbureel DD,944 - Tekenbureel DD,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Zonhoven,België, , ,Davy Dierckx, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.tekenbureeldd.com/, ,Geen doelgroep,Modelleren Technieken,6_Suspect OVZ,1_Korte termijn (0-6m),Vaartstraat 6,,,,,,,tekenbureeldd,,
Exact,948,Klou,948 - Klou,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Roeselare,België, , ,Thijs Mertens, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.klou.be/, ,Architecten,Techniekenstudies,6_Suspect OVZ,1_Korte termijn (0-6m),Stationsdreef 115,,,,,,,klou,,
Exact,982,ARAT ■ architecten,982 - ARAT ■ architecten,,0,0,1,Prospect: wensen in kaart brengen,Prospect,Prospect of suspect?,Prospect of suspect,,Herentals,België, ,V,Bart Callaerts, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.arat.be/, ,Architecten,Techniekenstudies,,,Fraikinstraat(HRT) 71,,,,,,,arat,,
Exact,194,Geo-IT,194 - Geo-IT,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, ,V,Wim De Winter, , ,,,,, ,,, ,Reseller software,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Potvlietlaan 5B,,,,,,Geo-IT,,Computer consultancy - Ontwikkeling van software,
Exact,477,INGENIUM,477 - INGENIUM,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Brugge,België, , ,Brecht Pauwels, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.ingenium.be, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Nieuwe St.-Annadreef 23,,,,,,INGENIUM,ingenium,Engineering,
Exact,501,Algemene Bouwonderneming Cogghe en Cie,501 - Algemene Bouwonderneming Cogghe en Cie,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Wommelgem,België, , ,Steve Verspreeuwen, , ,,Doet AA en ONT,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.cogghe.be/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Nijverheidsstraat 106,,,,,,,cogghe,,
Exact,504,Gillion Bouw,504 - Gillion Bouw,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,ANTWERPEN,België, , ,, , ,,Doet AA en ONT en asset management. Interessante partij lijkt me. Meerdere emailadressen.,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.gillion.be/, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Duffelsesteenweg 164,,,,,,,gillion,,
Exact,507,ASK Romein,507 - ASK Romein,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,,België, , ,Steven Van Gorp, , ,,Verschillende afdelingen in NL.,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.ask-romein.nl/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Ambachtsstraat 33,,,,,,,ask-romein,,
Exact,514,Metriek,514 - Metriek,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,,België, , ,Wieland Wuyts, ,V,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.metriek.com, ,Architecten,Techniekenstudies,,,Sint-Lazarusstraat 28,,,,,,,metriek,,
Exact,520,"POPONCINI & LOOTENS, IR. ARCHITECTEN","520 - POPONCINI & LOOTENS, IR. ARCHITECTEN",,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Rudi Van Thienen, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.polo-architects.be/, ,Architecten,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Tavernierkaai 2 10,,,,,,,polo-architects,,
Exact,556,VERHAMME + DE VEL ARCHITECTEN,556 - VERHAMME + DE VEL ARCHITECTEN,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Marc Verhamme, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Sint-Michielskaai 35 1,5 - 9 medewerkers,,,,,,,,
Exact,560,ARCHITECTENBUREAU M.& J-M. JASPERS - J. EYERS & PA,560 - ARCHITECTENBUREAU M.& J-M. JASPERS - J. EYERS & PA,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Brussel,België, , ,Ana Boaventura, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.jaspers-eyers.be, ,Architecten,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Hoogstraat 139,,,,Arch - Invest,,,jaspers-eyers,,
Exact,580,LV-ARCHITECTEN,580 - LV-ARCHITECTEN,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Wuustwezel,België, , ,Luk, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.lv-architecten.be, ,Architecten,Techniekenstudies,,,Dorpsstraat 89,,,,,,,lv-architecten,,
Exact,581,Objekt Architecten,581 - Objekt Architecten,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Aalst,België, , ,, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.objektarchitecten.be, ,Architecten,Techniekenstudies,,,Posthoornstraat 10,,,,,,,objektarchitecten,,
Exact,584,VK ENGINEERING Part of Sweco,584 - VK ENGINEERING Part of Sweco,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Saint-Gilles,België, , ,Thierry Monteyne, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.vkgroup.be/, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Poincarélaan 78,,,,,,VK ENGINEERING,vkgroup,Architectuur - Bouwarchitecten - Industrieel ontwerp - Interieurarchitecten - Interieurontwerp - Stadsarchitecten,
Exact,588,Architectenbureau CREATECTUUR,588 - Architectenbureau CREATECTUUR,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Kruibeke,België, , ,Thomas De Hert, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.createctuur.be/, ,Architecten,Techniekenstudies,,,Lamperstraat 4 1,,,,,,,createctuur,,
Exact,590,Seald,590 - Seald,,0,0,2,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Hoogstraten,België, , ,Margot Budts, , ,,,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.icn.eu/, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Burgemeester J. Van Aperenstraat 9A,,,,,,,icn,,
Exact,640,SWINNEN,640 - SWINNEN,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Balen,België, , ,Mathias Vrachten, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.swinnen.be, ,Aannemers,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),KMO-straat 9,,,,,,,swinnen,,
Exact,644,DCA,644 - DCA,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Beerse,België, , ,Gerlinde Gabriels, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.dca.be/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Lilsedijk 50,,,,,,DCA,dca,Bouw - Bouw van infrastructuur - Woningbouw,
Exact,650,BOUWBEDRIJF PEETERS - DE KEERSMAEKER,650 - BOUWBEDRIJF PEETERS - DE KEERSMAEKER,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Frank Wilmssen, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Aannemers,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Kambalastraat 16,,,,,,,,,
Exact,654,DRIESEN-MEERSMAN-THOMAES architecten,654 - DRIESEN-MEERSMAN-THOMAES architecten,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Giedo Driesen, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,dmtarchitecten.be, ,Architecten,Techniekenstudies,,,Meirbrug 1,,,,,,,,,
Exact,660,AP/ART Architecten,660 - AP/ART Architecten,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Hasselt,België, , ,, , ,,Rechtsvorm: Coöperatieve vennootschap met beperkte aansprakelijkheid (Cooperative society with limited liability),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Hendrik van Veldekesingel 150 118,,,,,,,,,
